,Quarterly Avg Temp (°C),Quarterly Sum Precip (mm),CPI Average,CPI value Cumulative,CPI Compounded,Debt_to_Asset_Ratio,Mortgage_Debt_to_Real_Estate_Ratio,Depression,Anxiety,Therapy,Stress,Unemployment Rate
86,2.7748873851023217,16.515144564913744,0.5105107306306824,1.068254689748374,1.5441599175174863,-2.0021173773090757,-0.13266029443008848,2.183662854725863,-2.062495566113277,0.185,3.007518796992481,1.4547315227120294
87,2.932575659723036,16.34013463836819,0.3853772333452516,0.6993340438559316,1.1633041888843747,-1.9872326770302178,-0.014186651236259482,2.1379911447678848,-2.108620894952473,0.19000000000000003,2.9850746268656714,1.4350845253488465
88,2.9342801502242417,15.132745950421556,0.2986393565841752,0.4118009471289876,0.8993175631699728,-1.990619385876021,0.02113324420281446,1.9903519135726686,-2.130958734723078,0.20500000000000002,3.0303030303030303,1.4251143530095527
89,2.9631064780058107,15.402921800749363,0.39126276690045564,0.6241891088245834,1.1774690706007032,-1.9936135820538188,0.032496077286603794,1.882347976888603,-2.1742305133258735,0.21,2.9850746268656714,1.4360760970314392
90,3.2310988842807027,13.96424004376894,0.38060074202354566,0.6403279973245835,1.1466946131270417,-1.9784219173405513,0.23491461450561002,1.5051332053955377,-1.8003376789008372,0.2325,3.4482758620689653,1.579837442674977
91,3.9815198103236913,12.649110640673518,0.3450457052012874,0.5277788802675103,1.0389526896875112,-1.9604720150155484,0.4047492218629451,0.9415670356245284,-1.1255359720785325,0.2525,4.166666666666666,1.6979065604217087
92,3.391902121229326,10.758717395675006,0.2206900370446703,0.23126066355029817,0.6622654554379881,-1.952951452535503,0.5131498350225667,0.6497132550953599,-0.37833228358374255,0.27,5.194805194805195,1.7628740513377859
93,2.114237451186598,6.4031242374328485,0.46086257857070134,0.6782745529260815,1.3937897632572578,-1.9537715725377316,0.558357854049852,0.20391616251548744,0.4711979983253114,0.29000000000000004,6.666666666666667,1.7847907999399337
94,2.0432816741702555,6.910137480542627,0.6500411790820171,1.18777371292805,1.9670621564868702,-1.9549860734661753,0.482699111275063,0.08119191680027155,0.3263508700444008,0.2975,6.666666666666667,1.698669046177287
95,2.109502310972899,6.782329983125268,0.5744350344975977,0.9549412543233478,1.7371605879204883,-1.9492195104978363,0.5041943269858585,-0.046424492365879644,0.052713848091610845,0.31,6.666666666666667,1.5858280468290962
96,1.9653244007033552,7.44983221287567,0.5466246894871211,0.6564647693233477,1.6511908492684964,-1.9370251465813633,0.6039796216465543,-0.046424492365879644,-0.07643753597711227,0.315,6.666666666666667,1.5260563034950492
97,1.7972200755611432,7.158910531638177,0.4010922136047394,0.38256888041709664,1.2065166171159658,-1.934037896354055,0.6938690064923372,-0.046424492365879644,-0.3202688189707613,0.3275,6.779661016949153,1.4966424182514424
98,1.940360791193226,6.383572667401852,0.2719631776860824,-0.09397106883487188,0.8136468774236127,-1.948008458921794,0.6938036005627364,-0.17913902575978466,-0.4352780578962968,0.33499999999999996,6.779661016949153,1.4947750040952688
99,1.8654758106177636,6.5383484153110105,0.2915294413843856,0.03343982566512812,0.874418597073845,-1.958808770877038,0.6738289163965889,-0.46073240255348286,-0.49112562401180926,0.34,6.666666666666667,1.538657730355164
